Company,Model,Display Height,Display Width,Display Size,Display Quality,Display Type,Processor Name,Processor Generation,Memory,Ram,Videocard,Videocard Storage,Illuminated keyboard,Price,Website index
ACER,Aspire 3,1080.0,1920.0,15.6,,IPS,AMD Ryzen 3,7520U,256.0,8.0,AMD Radeon Graphics,,,293100,4
ACER,Aspire 3,1080.0,1920.0,15.6,,IPS,AMD Ryzen 3,7320U,256.0,8.0,AMD Radeon Graphics,,,279300,4
ACER,Aspire 3,1080.0,1920.0,15.6,,IPS,Intel Core i3,1215U,512.0,8.0,Intel UHD Graphics,,,226100,4
ACER,Aspire 3,1080.0,1920.0,15.6,,IPS,Intel Celeron,N4500,256.0,4.0,Intel UHD Graphics,,,190500,4
ACER,Aspire 5,1080.0,1920.0,15.6,,IPS,Intel Core i3,1215U,512.0,8.0,Intel UHD Graphics,,,358500,4
ACER,Aspire 3,1080.0,1920.0,17.3,,IPS,Intel Core i5,1135G7,512.0,8.0,Intel Iris Xe Graphics,,,492200,4
ACER,Aspire 5,1440.0,2560.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Intel UHD Graphics,,,518600,4
ACER,Aspire 5,1440.0,2560.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Intel UHD Graphics,,,531800,4
ACER,Aspire 5,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,8.0,Intel UHD Graphics,,,268600,4
ACER,Extensa 15,1080.0,1920.0,15.6,,IPS,Intel Core i7,1065G7,512.0,8.0,Intel Iris Plus Graphics,,,360700,4
ACER,Aspire 5,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Intel UHD Graphics,,,481500,4
ACER,Swift 3,1080.0,1920.0,14.0,,IPS,AMD Ryzen 3,5300U,512.0,8.0,AMD Radeon Graphics,,,318200,4
ACER,Nitro 5,1080.0,1920.0,15.6,,IPS,Intel Core i5,12500H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,464700,4
ACER,Nitro 5,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,6600H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,403000,4
ACER,Swift 3,1080.0,1920.0,14.0,,IPS,AMD Ryzen 5,5500U,512.0,8.0,AMD Radeon Graphics,,,475200,4
ACER,Swift 3,1080.0,1920.0,14.0,,IPS,Intel Core i5,1240P,512.0,8.0,Intel UHD Graphics,,,567200,4
ACER,Swift 3,1080.0,1920.0,14.0,,IPS,Intel Core i3,1220P,512.0,8.0,Intel UHD Graphics,,,442300,4
ACER,Swift 3,1080.0,1920.0,14.0,,IPS,Intel Core i3,1220P,512.0,8.0,Intel UHD Graphics,,,513300,4
ACER,Swift X,1080.0,1920.0,16.0,,IPS,Intel Core i5,11320H,512.0,8.0,NVIDIA GeForce RTX 3050,4.0,,580200,4
ACER,Swift 3,1080.0,1920.0,14.0,,IPS,Intel Core i3,1220P,256.0,8.0,Intel UHD Graphics,,,397400,4
ACER,TravelMate,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,184800,4
ACER,Aspire 3,1080.0,1920.0,15.6,,LCD,AMD Ryzen 3,7520U,512.0,16.0,AMD Radeon 610M Graphics,,,254600,4
ACER,Extensa 15,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe Graphics,,,432600,4
ACER,Nitro 5,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5800H,1024.0,32.0,NVIDIA GeForce RTX 3080,8.0,,809300,4
ACER,Nitro 5,1080.0,1920.0,17.3,,IPS,Intel Core i7,11800H,512.0,16.0,NVIDIA GeForce RTX 3070,8.0,,720400,4
ACER,Extensa 15,1080.0,1920.0,15.6,,TN,Intel Core i3,1005G1,512.0,8.0,Intel UHD Graphics,,,288000,4
ACER,Extensa 15,1080.0,1920.0,15.6,,TN,Intel Core i3,1005G1,1024.0,12.0,Intel UHD Graphics,,,293200,4
ACER,Aspire 5,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Intel UHD Graphics,,,267200,4
ACER,Extensa 15,1080.0,1920.0,15.6,,TN,Intel Core i3,1005G1,256.0,8.0,Intel UHD Graphics,,,242100,4
ACER,Aspire 3,1080.0,1920.0,15.6,,TN,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe Graphics,,,274100,4
ACER,Nitro 5,1440.0,2560.0,17.3,,IPS,Intel Core i7,12700H,512.0,16.0,NVIDIA GeForce RTX 4060,8.0,,1214000,4
ACER,Nitro 5,1080.0,1920.0,17.3,,IPS,Intel Core i7,12700H,1024.0,16.0,Nvidia GeForce RTX 3070,8.0,,1412700,4
ACER,Chromebook 314 C933,1080.0,1920.0,14.0,,IPS,Intel Celeron,N4020,32.0,4.0,UHD Graphics 600,,,203600,4
ACER,Aspire 3,1080.0,1920.0,15.6,,IPS,AMD Ryzen 3,7320U,256.0,8.0,AMD Radeon Graphics,,,380800,4
ACER,Aspire 3,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,512.0,8.0,Intel UHD Graphics,,,257400,4
ACER,Aspire 3,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,8.0,Intel Iris Xe Graphics,,,338500,4
ACER,Aspire 5,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,1024.0,8.0,Intel Iris Xe Graphics,,,483800,4
ACER,Aspire 5,1080.0,1920.0,15.6,,TN,Intel Core i7,1165G7,512.0,8.0,Intel Iris Xe Graphics,,,339800,4
HUAWEI,MateBook,1080.0,1920.0,15.6,,IPS,Intel Core i3,10110U,256.0,8.0,Intel UHD Graphics,,,306700,4
HUAWEI,"MATEBOOK D 15 15.6""",1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,256.0,8.0,Intel Iris Xe graphics,,,320600,4
HUAWEI,MateBook D 15,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,312700,4
HUAWEI,MateBook,1080.0,1920.0,14.0,,IPS,Intel Core i5,1135G7,512.0,16.0,Iris Xe Graphics,,,648600,4
HUAWEI,MateBook,1080.0,1920.0,14.0,,IPS,Intel Core i3,1115G4,256.0,8.0,Iris Xe Graphics,,,500700,4
HUAWEI,MateBook,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,512.0,16.0,Iris Xe Graphics,,,632800,4
HUAWEI,MateBook,1080.0,1920.0,14.0,,IPS,Intel Core i7,1165G7,512.0,16.0,Iris Xe Graphics,,,641700,4
HUAWEI,MateBook,1080.0,1920.0,15.6,,IPS,Intel Core i7,1165G7,512.0,16.0,Iris Xe Graphics,,,613000,4
HUAWEI,MateBook D 15,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,432500,4
HUAWEI,MATEBOOK D 15,,,6.81,,IPS,Intel Core i3,1115G4,,,,,,268300,4
HUAWEI,MateBook D 16,1200.0,1920.0,15.6,,IPS,Intel Core i5,12450H,512.0,16.0,Intel UHD Graphics,,,421100,4
HUAWEI,MATEBOOK D 14,,,6.81,,IPS,Intel Core i3,1115G4,,,,,,274800,4
HUAWEI,MateBook D 15,1080.0,1920.0,15.6,,IPS,Intel Core i5,1155G7,512.0,16.0,Intel Iris Xe Graphics,,,368400,4
HUAWEI,MateBook D 15,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5700U,512.0,16.0,AMD Radeon,,,403200,4
HUAWEI,MateBook D 15,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,234100,4
HUAWEI,MateBook D 15,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,300800,4
HUAWEI,MateBook X Pro,,,6.81,,IPS,Intel Core i7,1260P,1024.0,16.0,Intel Iris Xe Graphics,,,1064400,4
HUAWEI,MateBook D15,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,296800,4
HUAWEI,MateBook D 15,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,512.0,8.0,Intel UHD Graphics,,,362600,4
HUAWEI,,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,262500,4
HUAWEI,,1080.0,1920.0,15.6,,IPS,Intel Core i5,1155G7,256.0,8.0,Intel Iris Xe Graphics,,,339500,4
HUAWEI,MateBook 14,1440.0,2160.0,14.0,,IPS,AMD Ryzen 7,5700U,512.0,16.0,AMD Radeon Graphics,,,503900,4
HUAWEI,MateBook 14S,,,6.81,,IPS,Intel Core i7,13700H,1024.0,16.0,Intel Iris Xe Graphics,,,885500,4
HUAWEI,MateBook X Pro,,,6.81,,IPS,Intel Core i7,1360P,1024.0,16.0,Intel Iris Xe Graphics,,,1010000,4
HUAWEI,MateBook X Pro,,,6.81,,IPS,Intel Core i7,1360P,1024.0,16.0,Intel Iris Xe Graphics,,,1137700,4
HUAWEI,MateBook D 16,,,16.0,,IPS,Intel Core i7,13700H,1024.0,16.0,Intel Iris Xe Graphics,,,710200,4
HUAWEI,MateBook D 14,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,512.0,8.0,Intel Iris Xe Graphics,,,383300,4
HUAWEI,MateBook 16S,,,16.0,,IPS,Intel Core i7,13700H,1024.0,16.0,Intel Iris Xe Graphics,,,841400,4
HUAWEI,MateBook D 15 53013BSN,1080.0,1920.0,15.0,,IPS,Intel Core i5,1155G7,512.0,8.0,Intel Iris Xe Graphics,,,492300,4
HUAWEI,MateBook 16S,,,16.0,,IPS,Intel Core i9,13900H,1024.0,16.0,Intel Iris Xe Graphics,,,855900,4
HUAWEI,MateBook D 16,,,16.0,,IPS,Intel Core i5,12450H,512.0,16.0,Intel UHD Graphics,,,471700,4
HUAWEI,MateBook D 16,,,16.0,,IPS,Intel Core i9,13900H,1024.0,16.0,Intel Iris Xe Graphics,,,784100,4
APPLE,"MACBOOK PRO 16.2""",2234.0,3456.0,,,,Apple M series,core,1024.0,16.0,Apple Apple M1 Pro 16-Core,,,2079900,4
APPLE,MacBook Pro 16 M1Pro,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,core,512.0,16.0,Apple 16-Core,,,1962400,4
APPLE,MacBook Pro 16 M1Pro,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,core,1024.0,16.0,Apple 16-Core,,,1810800,4
APPLE,MacBook Pro 16 M1Pro,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,core,512.0,16.0,Apple 16-Core,,,1607100,4
APPLE,MacBook Pro,1600.0,2560.0,13.3,,IPS,Apple M series,M2,512.0,8.0,Apple 10 Core,,,959200,4
APPLE,MacBook Pro,1600.0,2560.0,13.3,,IPS,Apple M series,M2,256.0,8.0,Apple 10 Core,,,626500,4
APPLE,MACBOOK AIR A2681,1664.0,2560.0,13.6,,IPS,Apple M series,core,256.0,8.0,Apple (8-Core),,,1191000,4
APPLE,MacBook Pro 16,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,Max,1024.0,32.0,Apple graphics 32-core,,,1914100,4
APPLE,MACBOOK AIR A2681,1664.0,2560.0,13.6,,IPS,Apple M series,core,512.0,8.0,Apple (10-Core),,,715200,4
APPLE,MacBook Pro 14,1964.0,3024.0,6.81,,Liquid Retina XDR,Apple M series,Pro,512.0,16.0,Apple (14-Core),,,1715000,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,,Apple M series,M2,256.0,8.0,Apple (8-Core),,,554100,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,,Apple M series,M2,512.0,8.0,Apple (10-Core),,,742300,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,,Apple M series,M2,512.0,8.0,Apple (10-Core),,,664000,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,,Apple M series,M2,256.0,8.0,Apple (8-Core),,,503100,4
APPLE,MacBook Air 13,1600.0,2560.0,13.3,,IPS,Apple M series,M1,256.0,8.0,M1 7-Core,,,422400,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,,Apple M series,M2,256.0,8.0,Apple (8-Core),,,608800,4
APPLE,MacBook Air 13,1600.0,2560.0,13.3,,Retina,Apple M series,Core,256.0,8.0,Apple M1 7-Core,,,643600,4
APPLE,MacBook Air 13,1600.0,2560.0,13.3,,Retina,Apple M series,Core,256.0,8.0,Apple M1 7-Core,,,666900,4
APPLE,MacBook Pro 14,1964.0,3024.0,6.81,,Liquid Retina XDR,Apple M series,Pro,1024.0,16.0,Apple M1 Pro 16-Core,,,1548300,4
APPLE,MACBOOK AIR A2337,1600.0,2560.0,13.3,,IPS,Apple M series,core,256.0,8.0,Apple (7-Core),,,803900,4
APPLE,MacBook Pro 13,1600.0,2560.0,13.3,,Retina,Apple M series,M2,256.0,8.0,Apple M2 10-Core,,,699400,4
APPLE,MacBook Air 13,1664.0,2560.0,13.6,,Retina,Apple M series,Core,256.0,8.0,Apple M2 8-Core,,,563500,4
APPLE,MacBook Pro 13,1600.0,2560.0,13.3,,Retina,Apple M series,M2,512.0,8.0,Apple M2 10-Core,,,921700,4
APPLE,MacBook Air 13,1664.0,2560.0,13.6,,Retina,Apple M series,Core,512.0,8.0,Apple M2 10-Core,,,774300,4
APPLE,MACBOOK PRO A2338,1600.0,2560.0,13.3,,IPS,Apple M series,core,512.0,8.0,Apple (10-Core),,,868300,4
APPLE,MacBook Air A2681,1664.0,2560.0,13.6,,IPS,Apple M series,core,512.0,8.0,Apple (8-Core),,,661900,4
APPLE,MacBook Air A2337,1600.0,2560.0,13.3,,IPS,Apple M series,core,256.0,8.0,Apple 7-Core GPU,,,420300,4
APPLE,MacBook Air A2681 M2,1664.0,2560.0,13.6,,IPS,Apple M series,core,256.0,8.0,Apple 8 Core,,,1062400,4
APPLE,MacBook Pro 16,2234.0,3456.0,6.81,,IPS,Apple M series,core,512.0,32.0,Apple 16 Core,,,1994500,4
APPLE,MacBook Pro A2485 M1 Max,2234.0,3456.0,6.81,,IPS,Apple M series,core,512.0,64.0,Apple 24 Core,,,2814600,4
APPLE,MacBook Pro 16,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,core,1024.0,16.0,Apple 16-Core,,,1885500,4
APPLE,MacBook Pro A2442,1964.0,3024.0,6.81,,Mini-LED,Apple M series,core,512.0,32.0,Apple 14 Core,,,1770200,4
APPLE,MacBook Pro A2442,1964.0,3024.0,6.81,,Mini-LED,Apple M series,core,1024.0,32.0,Apple 14 Core,,,1701000,4
APPLE,MacBook Pro,2234.0,3456.0,16.0,,"Retina, XDR",Apple M series,core,512.0,16.0,Apple 19-Core,,,1226000,4
APPLE,MacBook Pro,1964.0,3024.0,14.0,,"Retina, XDR",Apple M series,core,1024.0,32.0,Apple 30-Core,,,2302900,4
APPLE,MacBook Pro,1964.0,3024.0,14.0,,"Retina, XDR",Apple M series,core,512.0,16.0,Apple 16-Core,,,843000,4
APPLE,MacBook Pro,2234.0,3456.0,16.0,,"Retina, XDR",Apple M series,core,1024.0,32.0,Apple 38-Core,,,1677800,4
APPLE,MacBook Pro,2234.0,3456.0,16.0,,"Retina, XDR",Apple M series,core,512.0,16.0,Apple 19-Core,,,1170800,4
APPLE,MacBook Pro,1964.0,3024.0,14.0,,"Retina, XDR",Apple M series,core,1024.0,16.0,Apple 19-Core,,,1363000,4
APPLE,MacBook Pro,1964.0,3024.0,14.0,,"Retina, XDR",Apple M series,core,1024.0,16.0,Apple 19-Core,,,1277500,4
APPLE,MacBook Pro,2234.0,3456.0,16.0,,"Retina, XDR",Apple M series,core,1024.0,32.0,Apple 38-Core,,,1704800,4
APPLE,MacBook Pro,2234.0,3456.0,16.0,,"Retina, XDR",Apple M series,core,1024.0,16.0,Apple 19-Core,,,1885800,4
APPLE,MacBook Pro,1964.0,3024.0,14.0,,"Retina, XDR",Apple M series,core,512.0,16.0,Apple 16-Core GPU | 16-Core Neural Engine,,,891900,4
APPLE,MacBook Pro,1964.0,3024.0,14.0,,"Retina, XDR",Apple M series,core,1024.0,32.0,Apple 30-Core,,,2215100,4
APPLE,MacBook Pro,2234.0,3456.0,16.0,,"Retina, XDR",Apple M series,core,1024.0,16.0,Apple 19-Core,,,1765800,4
APPLE,Macbook Pro,2234.0,3456.0,6.81,,,Apple M series,core,512.0,32.0,Apple (16-Core),,,1860400,4
APPLE,MacBook Pro,1600.0,2560.0,13.3,,IPS,Apple M series,core,256.0,16.0,Apple (10-Core),,,1051300,4
APPLE,MacBook Pro,1600.0,2560.0,13.3,,IPS,Apple M series,core,256.0,16.0,Apple (10-Core),,,1187200,4
APPLE,MACBOOK AIR 13,1600.0,2560.0,13.3,,IPS,Apple M series,M1,256.0,8.0,Apple M1,,,410200,4
APPLE,MACBOOK AIR 13,1664.0,2560.0,13.6,,IPS,Apple M series,M2,256.0,8.0,Apple M2,,,561000,4
APPLE,MACBOOK AIR 13,1600.0,2560.0,13.3,,IPS,Apple M series,M1,256.0,8.0,Apple M1,,,396000,4
APPLE,MACBOOK AIR 13,1600.0,2560.0,13.3,,IPS,Apple M series,M1,256.0,8.0,Apple M1,,,407800,4
APPLE,MacBook Pro 16 M1Pro,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,core,512.0,16.0,Apple 16-Core,,,1660100,4
APPLE,MACBOOK PRO,1600.0,2560.0,13.3,,IPS,Apple M series,M2,512.0,24.0,Apple M2 GPU,,,1330000,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,IPS,Apple M series,core,512.0,8.0,"10-core, 16-core Neural Engine",,,786500,4
APPLE,MacBook Air,1600.0,2560.0,13.6,,IPS,Apple M series,core,256.0,8.0,"8-core, 16-core Neural Engine",,,601000,4
APPLE,MacBook Air,1600.0,2560.0,13.6,,IPS,Apple M series,core,512.0,8.0,10-core,,,657200,4
APPLE,Macbook Pro,1964.0,3024.0,6.81,,Liquid Retina XDR,Apple M series,Pro,512.0,16.0,Apple 16-Core,,,1700800,4
APPLE,MacBook Pro 14 M1Pro,1964.0,3024.0,6.81,,Liquid Retina XDR,Apple M series,core,1024.0,16.0,Apple 16-Core,,,1691200,4
APPLE,MACBOOK PRO M2,1600.0,2560.0,13.3,,IPS,Apple M series,M2,256.0,8.0,,,,1196500,4
APPLE,Macbook Pro,1964.0,3024.0,6.81,,Liquid Retina XDR,Apple M series,core,512.0,16.0,Apple 16-Core,,,1646900,4
APPLE,MACBOOK PRO M2,1600.0,2560.0,13.3,,IPS,Apple M series,M2,256.0,8.0,,,,1110000,4
APPLE,Macbook Pro,1964.0,3024.0,6.81,,Liquid Retina XDR,Apple M series,core,1024.0,16.0,Apple 19-core,,,2235300,4
APPLE,Macbook Pro,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,core,1024.0,16.0,Apple 19-core,,,2277600,4
APPLE,MACBOOK AIR M2,1664.0,2560.0,13.6,,IPS,Apple M series,M2,256.0,8.0,,,,838200,4
APPLE,Macbook Pro,1964.0,3024.0,6.81,,Liquid Retina XDR,Apple M series,core,1024.0,16.0,Apple 19-core,,,2042100,4
APPLE,Macbook Pro,1964.0,3024.0,6.81,,Liquid Retina XDR,Apple M series,core,1024.0,16.0,Apple 16-Core,,,1949100,4
APPLE,MACBOOK PRO M2,1600.0,2560.0,13.3,,IPS,Apple M series,M2,512.0,8.0,,,,1284600,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,IPS,Apple M series,core,256.0,8.0,Apple 8-Core,,,541700,4
APPLE,MACBOOK PRO M2,1600.0,2560.0,13.3,,IPS,Apple M series,M2,512.0,8.0,,,,1340400,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,IPS,Apple M series,core,256.0,8.0,Apple 8-Core,,,626400,4
APPLE,Macbook Pro,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,core,1024.0,16.0,Apple 16-Core,,,1936200,4
APPLE,MACBOOK PRO M2 PRO,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,Pro,1024.0,16.0,,,,2495200,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,IPS,Apple M series,M2,512.0,8.0,Apple 10-Core,,,743700,4
APPLE,MacBook Air,1664.0,2560.0,13.6,,IPS,Apple M series,M2,512.0,8.0,Apple 10-Core,,,795300,4
APPLE,Macbook Pro,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,core,512.0,16.0,Apple 19-core,,,2259900,4
APPLE,Macbook Pro,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,core,1024.0,16.0,Apple 16-Core,,,2126900,4
APPLE,MacBook Pro A2780,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,Core,512.0,16.0,Apple 19-Core,,,1854300,4
APPLE,MacBook Pro 16,2234.0,3456.0,6.81,,Liquid Retina XDR,Apple M series,Core,512.0,16.0,Apple 19-Core,,,2062000,4
APPLE,MacBook Air A2337,1600.0,2560.0,13.3,,IPS,Apple M series,Core,256.0,8.0,Apple 7-Core,,,384900,4
APPLE,MacBook Air A2337,1600.0,2560.0,13.3,,IPS,Apple M series,Core,256.0,16.0,Apple 7-Core,,,948700,4
APPLE,MacBook Air,,,15.3,,Liquid Retina XDR,Apple M series,core,256.0,8.0,Apple 10-Core,,,616400,4
LENOVO,,1080.0,1920.0,15.6,,TN+film,AMD A4,9125,500.0,4.0,AMD Radeon R3,,,165300,4
LENOVO,Thinkbook 15 G2 ITL,1080.0,1920.0,15.6,,,Intel Core i7,1165G7,256.0,8.0,Intel Iris Xe graphics,,,591600,4
LENOVO,Legion S7 15ACH6,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5600H,1024.0,16.0,Nvidia GeForce RTX 3060,6.0,,798600,4
LENOVO,"V15 G2 ALC Անկյունագիծ` 15.6 """,1080.0,1920.0,15.6,,TN+film,AMD Ryzen 5,5500U,512.0,8.0,AMD Radeon,,,281800,4
LENOVO,"L3 15ITL6 Անկյունագիծ` 15.6 """,1080.0,1920.0,15.6,,IPS,Intel Pentium,7505,512.0,8.0,Intel Iris Xe Graphics,,,280600,4
LENOVO,"ThinkBook 15 G2 ITL Անկյունագիծ` 15.6 """,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe Graphics,,,725100,4
LENOVO,IDEAPAD 3 15ITL6,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,4.0,Intel UHD Graphics,,,205600,4
LENOVO,Thinkbook 15 G2 ITL,1080.0,1920.0,15.6,,IPS,Intel Core i5,1135G7,512.0,16.0,Intel Iris Xe graphics,,,700300,4
LENOVO,THINKBOOK 15 G2 ITL,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics Xe,,,231600,4
LENOVO,THINKBOOK 15 G2 ITL,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,427900,4
LENOVO,"IdeaPad 130 Անկյունագիծ` 15.6 """,768.0,1366.0,15.6,,LCD,Intel Core i5,8250U,1024.0,4.0,Intel UHD Graphics 620,,,289500,4
LENOVO,Ideapad,1080.0,1920.0,15.6,,IPS,Intel Core i5,11300H,512.0,8.0,Nvidia GeForce GTX 1650,4.0,,338400,4
LENOVO,IdeaPad L3 15ITL6,1080.0,1920.0,15.6,,TN+film,Intel Celeron,6305,256.0,4.0,Intel UHD Graphics,,,168800,4
LENOVO,THINKBOOK 15 G2 ITL,1080.0,1920.0,15.6,,IPS,Intel Core i3,1115G4,256.0,8.0,Intel UHD Graphics,,,441300,4
LENOVO,Legion S7 15ACH6,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5600H,512.0,16.0,NVIDIA GeForce RTX 3050 Ti,4.0,,748300,4
LENOVO,IdeaPad 3 15ITL6,1080.0,1920.0,15.6,,TN,Intel Core i7,1165G7,512.0,8.0,NVIDIA GeForce MX450,2.0,,528200,4
LENOVO,IdeaPad 3 15ITL6,1080.0,1920.0,15.6,,TN,Intel Core i7,1165G7,512.0,8.0,NVIDIA GeForce MX450,2.0,,496100,4
LENOVO,ThinkBook 15 G4,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5625U,256.0,8.0,AMD Radeon RX Vega 7,,,426200,4
LENOVO,V15 G2 ALC,1080.0,1920.0,15.6,,TN,AMD Ryzen 3,5300U,256.0,8.0,Intel UHD Graphics,,,262700,4
LENOVO,,1080.0,1920.0,15.6,,IPS,Intel Core i5,11300H,512.0,8.0,NVIDIA GeForce RTX3050,4.0,,513200,4
LENOVO,Thinkpad L14 G3,1080.0,1920.0,14.0,,,Intel Core i7,1255U,512.0,16.0,Intel UHD Graphics,,,771700,4
LENOVO,,1080.0,1920.0,15.6,,,AMD Ryzen 5,5500U,256.0,8.0,AMD Radeon Graphics,,,273100,4
LENOVO,ThinkPad L15 Gen3,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Iris Xe Graphics,,,858700,4
LENOVO,ThinkPad L15 Gen3,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,256.0,8.0,Iris Xe Graphics,,,678800,4
LENOVO,ThinkPad L15 Gen3,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Iris Xe Graphics,,,712300,4
LENOVO,ThinkPad E15 Gen 4 21E6,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Nvidia GeForce MX550,2.0,,850300,4
LENOVO,ThinkPad L15 Gen 3 21C7,1080.0,1920.0,15.6,,IPS,AMD Ryzen 5,5675U,256.0,8.0,AMD Radeon Graphics,,,551000,4
LENOVO,ThinkPad E15 Gen 4 21E6,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe,,,730200,4
LENOVO,ThinkPad L15 Gen 3,1080.0,1920.0,15.6,,IPS,AMD Ryzen 7,5875U,512.0,16.0,AMD Radeon Graphics,,,792100,4
LENOVO,ThinkPad E15 Gen 4 21E6,1080.0,1920.0,15.6,,IPS,Intel Core i7,1255U,512.0,16.0,Intel Iris Xe,,,622900,4
LENOVO,L14,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe,,,651800,4
LENOVO,ThinkPad E,1080.0,1920.0,15.6,,,AMD Ryzen 5,5625U,256.0,8.0,AMD Radeon Vega Graphics,,,452200,4
LENOVO,ThinkPad L15,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris X Graphics,,,709500,4
LENOVO,ThinkPad P16s G1,1200.0,1920.0,16.0,,IPS,Intel Core i7,1260P,512.0,16.0,Nvidia Quadro T550,4.0,,1042700,4
LENOVO,ThinkPad E14 Gen 4 21E3,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,256.0,8.0,Intel Iris Xe,,,536400,4
LENOVO,ThinkPad E15 Gen 4 21E6,1080.0,1920.0,15.6,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe,,,539500,4
LENOVO,ThinkPad E14 Gen 4 21E3,1080.0,1920.0,14.0,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe,,,577400,4
LENOVO,ThinkPad X1 Carbon Gen 10 21CB,1200.0,1920.0,14.0,,IPS,Intel Core i5,1235U,512.0,16.0,Intel Iris Xe,,,1105500,4
LENOVO,ThinkPad P16 G1,2400.0,3840.0,16.0,,IPS,Intel Core i7,12800HX,1024.0,32.0,Nvidia RTX A2000,8.0,,2064600,4
LENOVO,,1080.0,1920.0,15.6,,TN,Intel Core i5,1035G1,512.0,8.0,Intel UHD Graphics,,,335600,4
